label,Molecular Weight,Isoelectric point,Charge density,Charge,Instability index,Aromaticity,Aliphatic index,Boman index,Hydrophobic ratio,freq_A,freq_C,freq_D,freq_E,freq_F,freq_G,freq_H,freq_I,freq_N,freq_K,freq_L,freq_M,freq_P,freq_Q,freq_R,freq_S,freq_T,freq_V,freq_W,freq_Y
0,5174.61,8.3721,0.00035,1.793,30.325,0.0417,60.8333,2.5702,0.2708,0.0208,0.0625,0.0417,0.0,0.0208,0.0417,0.0,0.0625,0.1042,0.0,0.0417,0.0,0.0,0.0833,0.0625,0.1667,0.2083,0.0625,0.0,0.0208
0,7732.97,9.1221,0.00087,6.723,66.6016,0.0725,70.7246,1.9194,0.4058,0.0725,0.1014,0.0145,0.0435,0.0435,0.029,0.029,0.029,0.029,0.058,0.1014,0.0145,0.029,0.029,0.087,0.1159,0.1014,0.0435,0.0,0.029
1,3194.79,11.374,0.00188,5.995,23.58,0.1,84.6667,0.3137,0.3333,0.1333,0.0,0.0333,0.0,0.0,0.1667,0.0,0.0333,0.0,0.2,0.1,0.0,0.0333,0.0333,0.0,0.0333,0.0667,0.0667,0.1,0.0
1,2747.35,7.3364,0.00024,0.653,53.472,0.08,78.0,-0.0484,0.6,0.0,0.32,0.04,0.0,0.08,0.12,0.08,0.08,0.08,0.04,0.12,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0
1,1591.05,13.5664,0.00251,3.995,23.5846,0.2308,150.0,-0.65,0.6923,0.0769,0.0,0.0,0.0,0.2308,0.0,0.0,0.0769,0.0,0.1538,0.2308,0.0,0.0769,0.0,0.0769,0.0,0.0,0.0769,0.0,0.0
1,2276.99,10.4277,0.0017,3.86,17.0,0.15,161.0,-1.848,0.7,0.05,0.1,0.0,0.0,0.15,0.05,0.0,0.0,0.0,0.15,0.4,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1832.25,10.4277,0.00211,3.86,10.2706,0.1176,51.7647,0.0724,0.4118,0.1176,0.1176,0.0,0.0,0.0588,0.0588,0.0,0.0588,0.0,0.1765,0.0,0.0,0.1765,0.0,0.0,0.0588,0.0588,0.0588,0.0588,0.0
1,6522.96,14.2656,0.00368,23.996,149.4542,0.1042,120.8333,5.2231,0.4167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4792,0.0,0.0,0.4167,0.1042,0.0
1,1996.29,12.1089,0.00155,3.094,58.95,0.0556,70.5556,1.9456,0.2778,0.1111,0.0,0.0,0.0,0.0,0.0556,0.0556,0.0556,0.1111,0.0,0.0556,0.0,0.2778,0.0556,0.1111,0.0,0.0,0.0556,0.0,0.0556
1,4868.76,9.6719,0.0004,1.929,41.994,0.06,119.0,-0.8192,0.52,0.12,0.02,0.0,0.02,0.04,0.2,0.0,0.02,0.0,0.02,0.18,0.04,0.02,0.04,0.02,0.1,0.04,0.1,0.0,0.02
1,7343.94,9.8472,0.00107,7.885,75.4906,0.127,84.9206,0.7984,0.4921,0.0,0.0952,0.0159,0.0,0.0794,0.0794,0.0476,0.0635,0.0317,0.0317,0.0952,0.0794,0.0635,0.0159,0.0952,0.0635,0.0159,0.0794,0.0,0.0476
0,2787.36,8.1016,0.00034,0.96,-3.5852,0.1111,94.0741,-0.9078,0.6667,0.1852,0.0741,0.037,0.0,0.1111,0.1111,0.037,0.0,0.0,0.037,0.1111,0.0741,0.0,0.037,0.0,0.037,0.037,0.1111,0.0,0.0
0,8180.65,6.6016,-5e-05,-0.443,37.7372,0.0641,78.7179,0.4144,0.4872,0.0769,0.1026,0.0513,0.0256,0.0385,0.1154,0.0128,0.0513,0.0128,0.0256,0.0641,0.0641,0.0641,0.0256,0.0385,0.0769,0.0385,0.0897,0.0,0.0256
0,4535.39,12.103,0.00131,5.929,43.4286,0.0714,111.4286,0.965,0.5,0.119,0.0238,0.0,0.0238,0.0238,0.1429,0.0,0.0,0.0,0.0,0.1667,0.0476,0.0,0.0476,0.1429,0.0952,0.0,0.119,0.0238,0.0238
1,7826.08,10.0432,0.00088,6.889,4.0611,0.125,82.7778,0.4292,0.4028,0.125,0.0417,0.0139,0.0139,0.0139,0.1389,0.0139,0.0833,0.0972,0.0972,0.0556,0.0278,0.0,0.0139,0.0139,0.0139,0.0694,0.0556,0.0556,0.0556
0,2205.72,13.0,0.00136,2.995,19.3364,0.0455,150.9091,-1.0459,0.6364,0.1818,0.0,0.0,0.0,0.0455,0.0455,0.0,0.0909,0.0,0.0909,0.1818,0.0455,0.0,0.0,0.0,0.2273,0.0,0.0909,0.0,0.0
0,1333.61,10.0137,0.00075,0.997,18.8818,0.0909,106.3636,1.9291,0.4545,0.0,0.0,0.1818,0.0,0.0909,0.0,0.0,0.0909,0.0,0.0909,0.1818,0.0909,0.0909,0.0,0.0909,0.0909,0.0,0.0,0.0,0.0
1,8337.85,11.1997,0.00156,13.027,32.1176,0.0541,92.2973,2.0073,0.4054,0.1216,0.0135,0.0405,0.027,0.027,0.027,0.0135,0.0135,0.027,0.1486,0.1216,0.0135,0.0405,0.0541,0.0811,0.0405,0.0676,0.0946,0.0,0.027
0,1551.72,12.25,0.00064,0.996,43.9368,0.0,72.1053,-0.6416,0.2632,0.1053,0.0,0.0,0.0,0.0,0.3684,0.0,0.0,0.0,0.0,0.1579,0.0,0.1579,0.0,0.0,0.1579,0.0526,0.0,0.0,0.0
0,3525.21,10.7422,0.00028,0.997,27.2611,0.0556,135.8333,-1.2819,0.5556,0.1944,0.0,0.0,0.0278,0.0,0.2222,0.0,0.0,0.0,0.0,0.2778,0.0556,0.0,0.0278,0.0278,0.0556,0.0278,0.0278,0.0556,0.0
0,5649.43,12.3215,0.00123,6.93,51.0525,0.0169,71.5254,1.3075,0.4576,0.2712,0.0169,0.0169,0.0169,0.0,0.1695,0.0,0.0,0.0,0.0,0.0508,0.0339,0.0508,0.0,0.1356,0.0678,0.0678,0.0847,0.0169,0.0
0,1757.99,3.543,-0.00186,-3.27,10.3857,0.2143,27.8571,0.7986,0.3571,0.0,0.2857,0.0714,0.2143,0.0,0.0714,0.0,0.0,0.0,0.0,0.0714,0.0,0.0714,0.0,0.0,0.0,0.0,0.0,0.2143,0.0
0,3454.23,12.5977,0.00234,8.093,51.6767,0.1,78.0,1.5527,0.4,0.0667,0.0,0.0,0.0,0.0667,0.0667,0.0333,0.0333,0.0,0.1,0.1,0.0667,0.1333,0.0,0.1333,0.0667,0.0333,0.0667,0.0,0.0333
1,8735.12,8.6589,0.00054,4.693,45.9429,0.0649,65.8442,2.0475,0.3117,0.039,0.0779,0.0519,0.0649,0.013,0.039,0.013,0.0649,0.0519,0.1299,0.0649,0.013,0.0909,0.026,0.039,0.039,0.0909,0.039,0.0,0.0519
1,1665.95,13.8008,0.00306,5.094,86.56,0.0,97.3333,3.138,0.3333,0.0667,0.0,0.0,0.0,0.0,0.0667,0.0667,0.1333,0.0,0.0667,0.0,0.0,0.0,0.0,0.2,0.2,0.0667,0.1333,0.0,0.0
1,2568.21,13.5508,0.00082,2.095,21.0417,0.0833,182.9167,-1.6883,0.625,0.0833,0.0,0.0,0.0,0.0833,0.125,0.0417,0.1667,0.0,0.0,0.25,0.0,0.125,0.0417,0.0417,0.0,0.0,0.0417,0.0,0.0
1,2237.87,11.8608,0.00313,6.996,23.4278,0.0556,151.6667,1.3461,0.3889,0.0,0.0,0.0,0.0556,0.0,0.0,0.0,0.1667,0.0,0.3333,0.2222,0.0,0.0,0.0,0.0556,0.0556,0.0556,0.0,0.0556,0.0
0,4401.01,6.54,-0.00013,-0.58,41.085,0.075,46.25,1.6092,0.425,0.025,0.25,0.05,0.025,0.025,0.075,0.025,0.05,0.125,0.025,0.025,0.0,0.0,0.05,0.025,0.025,0.1,0.05,0.0,0.05
0,1281.42,6.625,-0.0,-0.004,3.8083,0.1667,97.5,0.9192,0.5833,0.25,0.0,0.1667,0.0,0.0833,0.0833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833,0.0,0.0,0.25,0.0,0.0833
1,9736.05,12.0883,0.00239,23.315,54.246,0.0805,23.6782,3.3036,0.2299,0.0805,0.046,0.0,0.0,0.046,0.1034,0.069,0.0,0.046,0.1264,0.023,0.0115,0.023,0.023,0.1264,0.1149,0.1034,0.023,0.0115,0.023
1,4452.39,8.835,0.00149,6.652,33.3667,0.1538,45.1282,0.9926,0.4872,0.0513,0.2051,0.0256,0.0,0.1026,0.1026,0.0513,0.0513,0.0256,0.1282,0.0513,0.0256,0.0,0.0,0.0513,0.0769,0.0,0.0,0.0256,0.0256
1,1734.96,6.0518,-0.00046,-0.805,14.72,0.0667,136.6667,1.51,0.5333,0.1333,0.0,0.2,0.0,0.0667,0.0,0.1333,0.1333,0.0,0.0,0.1333,0.0,0.0,0.0,0.0667,0.0,0.0667,0.0667,0.0,0.0
1,2538.01,10.9868,0.00126,3.194,-8.8913,0.0,143.913,0.673,0.4348,0.0435,0.0,0.0,0.0435,0.0,0.087,0.087,0.087,0.1304,0.1304,0.1739,0.0,0.0,0.0435,0.0,0.0,0.0435,0.1304,0.0,0.0
1,6329.55,10.3839,0.00115,7.295,-0.2019,0.1346,97.6923,1.4033,0.3462,0.0769,0.0,0.0769,0.0769,0.0385,0.0385,0.0577,0.0385,0.0,0.2692,0.1923,0.0,0.0385,0.0,0.0,0.0,0.0,0.0,0.0577,0.0385
0,10169.48,11.5376,0.00071,7.231,61.372,0.0538,71.5054,2.3313,0.3548,0.129,0.0108,0.0538,0.0323,0.0323,0.0645,0.0323,0.0215,0.0108,0.0323,0.0968,0.0215,0.0645,0.0323,0.1183,0.1075,0.0753,0.043,0.0215,0.0
0,1302.49,13.5508,0.00153,1.996,42.7182,0.0909,44.5455,2.1436,0.1818,0.0909,0.0,0.0,0.0,0.0,0.0,0.0,0.0909,0.0909,0.0,0.0,0.0,0.3636,0.1818,0.0909,0.0,0.0,0.0,0.0909,0.0
1,1756.16,13.8047,0.00398,6.995,111.0083,0.25,65.0,3.9292,0.1667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.1667,0.0,0.0,0.0,0.25,0.0,0.0833,0.0,0.25,0.0
1,2566.26,10.6924,0.00189,4.86,39.0458,0.0833,101.6667,-0.5946,0.5417,0.0833,0.0833,0.0,0.0,0.0833,0.0833,0.0,0.125,0.0,0.1667,0.0833,0.0417,0.0833,0.0,0.0,0.0417,0.0833,0.0417,0.0,0.0
0,2035.32,10.0361,0.00141,2.861,90.0263,0.0526,51.0526,2.1953,0.2632,0.0,0.1053,0.0526,0.0,0.0,0.1579,0.0,0.0526,0.0,0.0526,0.0,0.0,0.0526,0.0526,0.1053,0.1579,0.0526,0.1053,0.0526,0.0
0,6121.37,12.197,0.00128,7.862,31.2559,0.0169,116.1017,0.8947,0.5085,0.2034,0.0339,0.0339,0.0,0.0,0.1017,0.0,0.0,0.0,0.0,0.2203,0.0169,0.1356,0.0,0.1525,0.0,0.0508,0.0339,0.0169,0.0
1,2827.53,8.7051,0.00033,0.929,40.584,0.16,109.6,-1.0972,0.8,0.24,0.04,0.0,0.04,0.12,0.0,0.0,0.04,0.0,0.0,0.12,0.16,0.0,0.04,0.04,0.04,0.0,0.08,0.0,0.04
1,1632.96,8.8887,0.00114,1.86,67.1833,0.4167,73.3333,-0.4767,0.5,0.0833,0.1667,0.0,0.0,0.0833,0.0,0.0,0.0,0.0,0.0,0.1667,0.0,0.0,0.0,0.0833,0.0833,0.0,0.0,0.25,0.0833
1,8645.26,10.9518,0.00136,11.732,64.7403,0.013,89.8701,2.2592,0.3636,0.0519,0.0519,0.0,0.0779,0.013,0.013,0.0,0.0909,0.0519,0.1299,0.0779,0.013,0.0909,0.026,0.0909,0.1169,0.039,0.0649,0.0,0.0
1,8390.98,9.6833,0.00094,7.891,44.5263,0.0526,73.1579,1.3958,0.4079,0.0789,0.0789,0.0526,0.0526,0.0263,0.1053,0.0395,0.0789,0.0263,0.1711,0.0395,0.0395,0.0263,0.0263,0.0263,0.0263,0.0132,0.0658,0.0132,0.0132
0,5684.52,11.3892,0.00111,6.327,82.1653,0.0816,53.6735,2.42,0.3061,0.0204,0.0204,0.0,0.0612,0.0816,0.0612,0.0816,0.0,0.0,0.0816,0.102,0.0408,0.0408,0.0816,0.0816,0.1224,0.0816,0.0408,0.0,0.0
0,6563.44,13.5742,0.00082,5.39,50.2254,0.1186,77.6271,1.1514,0.3559,0.0169,0.0,0.0,0.0,0.1186,0.0,0.0678,0.0169,0.0847,0.0508,0.1525,0.0169,0.0847,0.0169,0.0169,0.2542,0.0678,0.0339,0.0,0.0
0,1473.64,3.71,-0.00077,-1.139,-5.8857,0.0714,76.4286,0.9721,0.3571,0.0,0.1429,0.1429,0.0,0.0,0.1429,0.0,0.0,0.0714,0.0,0.1429,0.0,0.0,0.0,0.0,0.0,0.2143,0.0714,0.0,0.0714
0,4021.62,9.6914,0.00076,3.058,67.58,0.1714,61.4286,1.2834,0.4286,0.0571,0.0571,0.0286,0.0,0.1429,0.0,0.0571,0.0286,0.0286,0.0286,0.1143,0.0286,0.0857,0.0286,0.0571,0.2286,0.0,0.0,0.0,0.0286
0,3000.69,12.6997,0.00201,6.027,27.1,0.0,148.1481,1.2748,0.5556,0.1111,0.037,0.0,0.0,0.0,0.1111,0.037,0.0,0.0,0.0,0.2963,0.037,0.0,0.0741,0.1852,0.037,0.0,0.0741,0.0,0.0
1,2310.89,13.8125,0.00433,9.995,-0.4167,0.2222,43.3333,3.2644,0.3333,0.0,0.0,0.0,0.0,0.2222,0.0556,0.0,0.0556,0.0,0.3333,0.0556,0.0,0.0556,0.0,0.1667,0.0556,0.0,0.0,0.0,0.0
0,4744.52,7.9106,0.00054,2.555,13.5136,0.0909,46.5909,1.162,0.3864,0.0455,0.1818,0.0455,0.0227,0.0455,0.0909,0.0227,0.0455,0.0455,0.0909,0.0455,0.0,0.0682,0.0,0.0227,0.0909,0.0682,0.0227,0.0227,0.0227
0,9378.01,7.6543,0.00016,1.465,37.8446,0.0843,84.5783,1.2749,0.4458,0.0602,0.0964,0.0241,0.0964,0.0482,0.0602,0.0,0.0843,0.0602,0.0843,0.0723,0.0241,0.0482,0.0241,0.0482,0.0361,0.0361,0.0602,0.012,0.0241
0,1542.83,6.75,-0.0,-0.003,27.9533,0.1333,136.6667,-1.7393,0.5333,0.1333,0.0,0.0,0.0667,0.0667,0.2,0.0,0.0667,0.0,0.0,0.2,0.0,0.0667,0.0,0.0,0.0,0.0667,0.0667,0.0667,0.0
1,10004.4,8.3293,0.00046,4.555,39.226,0.07,60.2,0.9313,0.31,0.01,0.08,0.05,0.01,0.04,0.28,0.01,0.02,0.02,0.03,0.05,0.0,0.11,0.04,0.07,0.0,0.04,0.11,0.0,0.03
0,4362.17,5.4961,-0.00027,-1.168,76.6553,0.0263,84.4737,1.7279,0.4737,0.0263,0.1053,0.0263,0.1316,0.0263,0.0526,0.0263,0.0789,0.0263,0.0,0.0526,0.0789,0.0789,0.0263,0.1053,0.0263,0.0263,0.1053,0.0,0.0
0,2614.99,12.4116,0.00153,3.997,48.8609,0.1304,50.8696,2.4613,0.3478,0.0435,0.0,0.0,0.0435,0.1304,0.087,0.0,0.0,0.0435,0.0435,0.087,0.0435,0.0435,0.0435,0.1304,0.1739,0.0435,0.0435,0.0,0.0
1,1497.92,13.0,0.002,2.995,0.58,0.0667,182.6667,-2.0347,0.7333,0.2667,0.0,0.0,0.0,0.0667,0.1333,0.0,0.1333,0.0,0.1333,0.2667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1683.98,13.5586,0.00178,2.996,47.96,0.0,97.3333,1.988,0.4,0.0667,0.0,0.0,0.0,0.0,0.0,0.0,0.0667,0.2,0.0667,0.0667,0.0667,0.0667,0.0667,0.0667,0.0667,0.0667,0.1333,0.0,0.0
1,3021.55,10.304,0.00099,3.001,42.2538,0.0385,71.5385,2.4931,0.3462,0.1154,0.0,0.0385,0.1538,0.0385,0.0,0.0,0.0385,0.0,0.2692,0.1154,0.0385,0.0,0.0769,0.0,0.0769,0.0385,0.0,0.0,0.0
0,3938.67,8.5547,0.00138,5.454,35.0972,0.0556,26.9444,1.8236,0.3333,0.0,0.2222,0.0,0.0278,0.0,0.1111,0.0,0.0278,0.0556,0.1389,0.0,0.0278,0.0278,0.0833,0.0278,0.0833,0.0556,0.0556,0.0,0.0556
0,5478.27,12.5977,0.00148,8.093,75.0224,0.1224,65.7143,1.8518,0.3265,0.0408,0.0,0.0,0.0,0.102,0.0204,0.0204,0.0816,0.0408,0.0612,0.0612,0.0204,0.0816,0.0204,0.0816,0.2449,0.0816,0.0204,0.0,0.0204
0,4190.02,9.4731,0.00024,0.998,19.1,0.1053,128.1579,-0.2326,0.5263,0.0789,0.0,0.0,0.0789,0.0263,0.1053,0.0,0.0789,0.0,0.0263,0.1316,0.0789,0.0,0.0,0.0526,0.1053,0.0263,0.1316,0.0263,0.0526
1,5023.12,13.9688,0.0034,17.092,50.531,0.0714,71.9048,3.1602,0.3095,0.0238,0.0,0.0,0.0,0.0714,0.0714,0.0238,0.0238,0.0714,0.2381,0.119,0.0238,0.0238,0.0238,0.1429,0.0238,0.0714,0.0476,0.0,0.0
1,5719.8,12.2629,0.00194,11.096,28.5894,0.0851,109.7872,2.7038,0.4043,0.0426,0.0,0.0426,0.0213,0.0638,0.0213,0.0213,0.0851,0.0213,0.1277,0.1064,0.0,0.0,0.0851,0.1489,0.0426,0.0426,0.1064,0.0213,0.0
0,1676.88,11.3926,0.00179,2.996,27.7133,0.0,19.3333,4.3453,0.0667,0.0,0.0,0.1333,0.0,0.0,0.0667,0.0,0.0,0.0667,0.1333,0.0,0.0,0.2667,0.0,0.1333,0.0,0.1333,0.0667,0.0,0.0
1,2747.13,10.2319,0.00073,1.997,17.75,0.125,105.4167,1.3017,0.375,0.0417,0.0,0.0,0.0833,0.0417,0.125,0.0,0.1667,0.2083,0.0833,0.0,0.0,0.0,0.0,0.0417,0.0,0.0,0.125,0.0417,0.0417
0,1834.05,11.6885,0.00218,3.998,31.1733,0.0667,52.0,5.326,0.2,0.0667,0.0,0.0,0.1333,0.0,0.0667,0.0,0.0,0.0667,0.0667,0.0667,0.0,0.0,0.0,0.2667,0.0667,0.0667,0.0667,0.0,0.0667
1,3776.27,7.125,0.0,0.005,73.6,0.0323,88.0645,3.2065,0.2258,0.0,0.0,0.0,0.2581,0.0,0.0,0.0,0.0968,0.0968,0.2258,0.129,0.0,0.0,0.0645,0.0,0.0645,0.0323,0.0,0.0,0.0323
1,8121.63,5.1108,-0.00015,-1.194,45.692,0.0133,120.9333,0.8468,0.4667,0.0667,0.04,0.04,0.12,0.0133,0.08,0.0,0.0667,0.0,0.1067,0.1867,0.04,0.0133,0.0267,0.0267,0.0933,0.0267,0.0533,0.0,0.0
0,1779.92,5.2627,-0.00051,-0.903,119.0267,0.1333,6.6667,2.3493,0.2,0.0667,0.0,0.0,0.1333,0.1333,0.0,0.0667,0.0,0.0,0.0,0.0,0.0,0.2667,0.2667,0.0,0.0,0.0667,0.0,0.0,0.0
0,6050.84,12.24,0.00163,9.859,89.3236,0.0727,63.8182,2.7162,0.3091,0.0364,0.0364,0.0,0.0,0.0545,0.0,0.0,0.0,0.0364,0.0364,0.1273,0.0182,0.0364,0.0182,0.1273,0.3455,0.0727,0.0364,0.0,0.0182
0,10115.63,6.1562,-4e-05,-0.404,26.9634,0.0968,81.9355,0.9089,0.4731,0.1398,0.0645,0.043,0.0538,0.0538,0.0323,0.0,0.0323,0.0215,0.0538,0.086,0.0215,0.0538,0.0538,0.0323,0.086,0.0538,0.0753,0.0108,0.0323
1,8255.81,10.7826,0.00136,11.222,23.6099,0.0845,97.3239,1.4618,0.3521,0.0,0.0141,0.0563,0.0,0.0423,0.0282,0.0423,0.0986,0.0704,0.1831,0.0986,0.0282,0.0423,0.0282,0.0141,0.0986,0.0423,0.0704,0.0141,0.0282
1,1928.53,11.0527,0.00207,3.994,0.55,0.0556,189.4444,-1.8167,0.6667,0.1111,0.0,0.0,0.0,0.0,0.1111,0.0,0.0,0.0,0.1667,0.3333,0.0556,0.0,0.0,0.0,0.0,0.0,0.1667,0.0,0.0556
1,10300.84,6.6885,-3e-05,-0.3,56.0821,0.0632,85.2632,1.2834,0.4211,0.0947,0.0632,0.0421,0.0737,0.0421,0.0737,0.0105,0.0316,0.0,0.0421,0.1158,0.0105,0.0632,0.0421,0.0632,0.0632,0.0842,0.0632,0.0105,0.0105
0,10335.93,8.5005,0.00027,2.831,41.6261,0.0761,91.1957,1.4421,0.4348,0.0978,0.0435,0.0217,0.0652,0.0326,0.0326,0.0109,0.0435,0.0435,0.0435,0.1087,0.0326,0.0435,0.0652,0.0652,0.087,0.0435,0.0761,0.0109,0.0326
0,1623.87,13.5586,0.00184,2.996,23.7733,0.0,97.3333,2.008,0.2667,0.0,0.0,0.0,0.0,0.0,0.1333,0.0,0.1333,0.1333,0.0667,0.0667,0.0,0.0667,0.1333,0.0667,0.0667,0.0667,0.0667,0.0,0.0
1,1313.47,5.9062,-5e-05,-0.071,-11.2667,0.1667,25.0,0.68,0.5,0.25,0.0833,0.0833,0.0,0.0833,0.0833,0.0,0.0,0.0833,0.0,0.0,0.0833,0.0,0.0833,0.0,0.0,0.0833,0.0,0.0833,0.0
1,2058.22,6.625,-0.0,-0.004,30.9333,0.1667,43.3333,2.0694,0.2222,0.0,0.0,0.1111,0.0,0.1111,0.1111,0.0,0.0556,0.0556,0.0556,0.0556,0.0,0.0556,0.1667,0.0,0.0556,0.1111,0.0,0.0,0.0556
1,2732.33,13.7109,0.00146,3.996,59.4808,0.0769,127.3077,-0.2304,0.5,0.0769,0.0,0.0,0.0,0.0769,0.1154,0.0,0.0769,0.0385,0.0385,0.1154,0.0,0.1538,0.0,0.0769,0.0,0.0769,0.1538,0.0,0.0
0,3728.19,4.4087,-0.00034,-1.272,18.1147,0.0294,54.4118,2.705,0.3529,0.0588,0.1176,0.1765,0.0,0.0294,0.0294,0.0,0.0294,0.0588,0.0294,0.0294,0.0,0.1765,0.0294,0.0882,0.0,0.0588,0.0882,0.0,0.0
0,1765.97,9.5278,0.00056,0.997,-3.2733,0.0667,64.6667,3.7253,0.2,0.0,0.0,0.2,0.0667,0.0,0.0667,0.0,0.0667,0.0,0.2,0.0,0.0,0.0,0.0,0.0667,0.0,0.1333,0.1333,0.0,0.0667
0,3022.43,9.751,0.00064,1.929,46.3286,0.1071,80.0,1.5907,0.4286,0.0714,0.0357,0.0714,0.0,0.0714,0.1071,0.0,0.0,0.0,0.0,0.1071,0.0357,0.0,0.0357,0.1071,0.1786,0.0357,0.1071,0.0,0.0357
0,5217.16,11.5955,0.00115,6.0,52.2659,0.0682,70.9091,2.6841,0.3182,0.0227,0.0,0.0455,0.0682,0.0455,0.0455,0.0,0.0455,0.0,0.0909,0.1136,0.0682,0.0909,0.0227,0.1364,0.0682,0.0909,0.0227,0.0227,0.0
1,2084.56,13.5664,0.00192,3.995,1.1667,0.1111,130.0,0.4456,0.4444,0.0,0.0,0.0,0.0,0.1111,0.0556,0.0,0.1667,0.1111,0.1111,0.1667,0.0,0.1111,0.0,0.0556,0.0,0.1111,0.0,0.0,0.0
1,4018.72,11.8506,0.0022,8.859,72.25,0.1176,48.8235,2.7729,0.2647,0.0588,0.0588,0.0,0.0,0.0,0.0882,0.0,0.0294,0.0588,0.0588,0.0588,0.0294,0.1176,0.0294,0.1765,0.0588,0.0294,0.0294,0.0588,0.0588
0,8291.75,12.1787,0.0006,4.997,30.2154,0.022,119.3407,-0.8577,0.5824,0.2637,0.0,0.0,0.011,0.022,0.1868,0.0,0.0879,0.022,0.033,0.0769,0.033,0.011,0.011,0.022,0.0549,0.0659,0.0989,0.0,0.0
0,5819.07,10.6562,0.00101,5.862,30.2442,0.0192,138.8462,1.0196,0.4808,0.0577,0.0385,0.0577,0.0192,0.0192,0.0192,0.0,0.0962,0.0385,0.1154,0.2308,0.0192,0.0577,0.0385,0.0577,0.0962,0.0192,0.0192,0.0,0.0
0,3111.91,9.0566,0.0009,2.793,79.15,0.0333,143.3333,-0.9023,0.6667,0.1667,0.1,0.0,0.0,0.0333,0.0667,0.0,0.0,0.0,0.0,0.3,0.0333,0.1,0.0333,0.0667,0.0333,0.0333,0.0333,0.0,0.0
0,10544.14,8.6885,0.00073,7.718,50.626,0.0104,61.0417,2.5407,0.3438,0.0521,0.1042,0.0729,0.0,0.0104,0.0833,0.0417,0.0104,0.0729,0.0417,0.125,0.0312,0.0833,0.0417,0.1042,0.0417,0.0729,0.0104,0.0,0.0
1,2041.58,13.7148,0.00245,4.995,67.03,0.0,161.5,-0.2205,0.7,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.25,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.0,0.0
1,2106.49,13.9551,0.00332,6.996,185.4769,0.4615,30.0,5.3323,0.2308,0.0,0.0,0.0,0.0,0.1538,0.0,0.0,0.0769,0.0,0.0,0.0,0.0,0.0,0.0,0.4615,0.0,0.0,0.0,0.3077,0.0
0,1903.26,10.6099,0.00157,2.995,103.1607,0.2,71.3333,2.1207,0.3333,0.0,0.0,0.0,0.0667,0.0667,0.0,0.0,0.0,0.0,0.0667,0.1333,0.0667,0.0667,0.0,0.1333,0.0667,0.1333,0.0667,0.0,0.1333
1,1436.75,13.8008,0.00348,4.996,114.025,0.0,89.1667,3.6783,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833,0.1667,0.0,0.1667,0.0,0.25,0.0,0.25,0.0833,0.0,0.0
0,5344.0,12.113,0.00137,7.324,48.1574,0.0851,54.2553,2.8036,0.3404,0.1277,0.0213,0.0,0.0213,0.0638,0.0,0.0851,0.0426,0.0638,0.0213,0.0638,0.0213,0.0426,0.0,0.1277,0.1489,0.1277,0.0,0.0,0.0213
1,4280.15,10.2039,0.00229,9.785,32.1595,0.0541,41.8919,2.523,0.2973,0.0,0.1622,0.027,0.0,0.0,0.027,0.0541,0.027,0.027,0.2162,0.0,0.0,0.0811,0.0541,0.0541,0.0811,0.027,0.1081,0.0,0.0541
0,1327.75,13.0781,0.00301,3.995,-4.9833,0.0833,187.5,-1.3633,0.75,0.25,0.0,0.0,0.0,0.0833,0.0,0.0,0.0,0.0,0.25,0.4167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,4130.75,11.2881,0.00095,3.931,13.3553,0.0789,64.2105,1.6611,0.4211,0.1053,0.0263,0.0,0.0526,0.0789,0.1316,0.0,0.0789,0.0526,0.0526,0.0,0.0526,0.0,0.1053,0.0789,0.0526,0.0526,0.0789,0.0,0.0
1,5529.2,10.5681,0.0011,6.059,14.613,0.1304,27.6087,3.3657,0.2609,0.0435,0.0435,0.0652,0.0217,0.087,0.0435,0.0435,0.0217,0.1087,0.1087,0.0217,0.0217,0.0435,0.0652,0.087,0.0217,0.087,0.0217,0.0217,0.0217
1,2275.93,13.8789,0.00571,12.994,64.9647,0.0588,62.9412,5.1688,0.1765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4706,0.1176,0.0,0.0588,0.0,0.2353,0.0,0.0,0.0588,0.0588,0.0
1,4870.39,3.5337,-0.00067,-3.272,18.1174,0.0652,67.6087,1.2993,0.3696,0.0217,0.087,0.1087,0.0,0.0435,0.0652,0.0,0.0217,0.087,0.0217,0.0652,0.0217,0.0435,0.0435,0.0,0.1304,0.1087,0.1087,0.0217,0.0
